"Application","Object","Object Name","Object Type","Hash","Policy","Result","URL","User Agent","Response Code","Subject","Version","Command","Reason","Action","Status","Session Type","Process Name","Process ID","Parent Process ID","Parent Process Name","Parent Process Path","Quantity","Amount","Size","Rate","Duration","Session","Known Application","Host (Impacted) KBytes Rcvd","Host (Impacted) KBytes Sent","Host (Impacted) KBytes Total","Host (Impacted) Packets Rcvd","Host (Impacted) Packets Sent","Host (Impacted) Packets Total","Classification","Common Event","Priority","Direction","Severity","Vendor Message ID","Vendor Info","MPE Rule Name","Threat Name","Threat ID","CVE","Host (Origin)","Host (Impacted)","MAC Address (Origin)","MAC Address (Impacted)","Interface (Origin)","Interface (Impacted)","IP Address (Origin)","IP Address (Impacted)","NAT IP Address (Origin)","NAT IP Address (Impacted)","Hostname (Origin)","Hostname (Impacted)","Known Host (Origin)","Known Host (Impacted)","Serial Number","User (Origin)","User (Impacted)","Sender","Recipient","Group","Entity (Origin)","Entity (Impacted)","Zone (Origin)","Zone (Impacted)","Location (Origin)","Location (Impacted)","Country (Origin)","Country (Impacted)","Region (Origin)","Region (Impacted)","Log Date","Log Count","Log Source Entity","Log Source Type","Log Source Host","Log Source","Log Sequence Number","Log Message","First Log Date","Last Log Date","Network (Origin)","Network (Impacted)","Domain (Impacted)","Domain (Origin)","Protocol","TCP/UDP Port (Origin)","TCP/UDP Port (Impacted)","NAT TCP/UDP Port (Origin)","NAT TCP/UDP Port (Impacted)","Rule Block","Actions","User (Origin) Identity","User (Impacted) Identity","Sender Identity","Recipient Identity"
"HTTP","http_inspect: multi_slash encoding","currently not vulnerable",,,,,,,,"not suspicious traffic",,,,,,,,,,,,,,,,,,"HTTP",,,,,,,"Suspicious","Suspicious Activity",42,"Outbound","3","8",,"PreProc: 119:8 MULTI_SLASH ENCODING","http_inspect: multi_slash encoding",,,"172.29.56.181","151.101.122.172",,,,,"172.29.56.181","151.101.122.172",,,,,,,,,,"ftd-01",,,"Firewalls","Global Entity","Internal","External",,"France, 9 Boulevard du Palais, 75001 Paris, France, Paris",,"France",,"9 Boulevard du Palais, 75001 Paris, France","12/08/2024, 5:11:51 pm",1,"Firewalls","Syslog - Cisco FirePOWER","172.16.50.251","172.16.50.251 CiscoFirePOWER","36577898","12 08 2024 15:11:51 172.16.50.251 <SLOG:INFO> Dec  8 15:11:51 firepower SFIMS: [119:8:3] http_inspect: MULTI_SLASH ENCODING [Impact: Currently Not Vulnerable] From ""FTD-01"" at Sun Dec  8 15:11:50 2024 UTC [Classification: Not Suspicious Traffic] [Priority: 3] {tcp} 172.29.56.181:53867 (unknown)->151.101.122.172:80 (unknown)",1733663511212,1733663511212,,,,,"TCP",53867,80,,,,,,,,
"HTTP","http_inspect: multi_slash encoding","currently not vulnerable",,,,,,,,"not suspicious traffic",,,,,,,,,,,,,,,,,,"HTTP",,,,,,,"Suspicious","Suspicious Activity",42,"Outbound","3","8",,"PreProc: 119:8 MULTI_SLASH ENCODING","http_inspect: multi_slash encoding",,,"172.29.56.181","151.101.122.172",,,,,"172.29.56.181","151.101.122.172",,,,,,,,,,"ftd-01",,,"Firewalls","Global Entity","Internal","External",,"France, 9 Boulevard du Palais, 75001 Paris, France, Paris",,"France",,"9 Boulevard du Palais, 75001 Paris, France","12/08/2024, 5:11:48 pm",1,"Firewalls","Syslog - Cisco FirePOWER","172.16.50.251","172.16.50.251 CiscoFirePOWER","36577636","12 08 2024 15:11:48 172.16.50.251 <SLOG:INFO> Dec  8 15:11:48 firepower SFIMS: [119:8:3] http_inspect: MULTI_SLASH ENCODING [Impact: Currently Not Vulnerable] From ""FTD-01"" at Sun Dec  8 15:11:48 2024 UTC [Classification: Not Suspicious Traffic] [Priority: 3] {tcp} 172.29.56.181:53863 (unknown)->151.101.122.172:80 (unknown)",1733663508212,1733663508212,,,,,"TCP",53863,80,,,,,,,,
"HTTP","http_inspect: multi_slash encoding","currently not vulnerable",,,,,,,,"not suspicious traffic",,,,,,,,,,,,,,,,,,"HTTP",,,,,,,"Suspicious","Suspicious Activity",42,"Outbound","3","8",,"PreProc: 119:8 MULTI_SLASH ENCODING","http_inspect: multi_slash encoding",,,"172.29.56.181","151.101.122.172",,,,,"172.29.56.181","151.101.122.172",,,,,,,,,,"ftd-01",,,"Firewalls","Global Entity","Internal","External",,"France, 9 Boulevard du Palais, 75001 Paris, France, Paris",,"France",,"9 Boulevard du Palais, 75001 Paris, France","12/08/2024, 5:11:28 pm",1,"Firewalls","Syslog - Cisco FirePOWER","172.16.50.251","172.16.50.251 CiscoFirePOWER","36575571","12 08 2024 15:11:28 172.16.50.251 <SLOG:INFO> Dec  8 15:11:28 firepower SFIMS: [119:8:3] http_inspect: MULTI_SLASH ENCODING [Impact: Currently Not Vulnerable] From ""FTD-01"" at Sun Dec  8 15:11:27 2024 UTC [Classification: Not Suspicious Traffic] [Priority: 3] {tcp} 172.29.56.181:53842 (unknown)->151.101.122.172:80 (unknown)",1733663488212,1733663488212,,,,,"TCP",53842,80,,,,,,,,
"HTTP","http_inspect: multi_slash encoding","currently not vulnerable",,,,,,,,"not suspicious traffic",,,,,,,,,,,,,,,,,,"HTTP",,,,,,,"Suspicious","Suspicious Activity",42,"Outbound","3","8",,"PreProc: 119:8 MULTI_SLASH ENCODING","http_inspect: multi_slash encoding",,,"172.29.56.181","146.75.122.172",,,,,"172.29.56.181","146.75.122.172",,,,,,,,,,"ftd-01",,,"Firewalls","Global Entity","Internal","External",,"Germany, Hessen, Frankfurt Am Main",,"Germany",,"Hessen","12/08/2024, 5:11:23 pm",1,"Firewalls","Syslog - Cisco FirePOWER","172.16.50.251","172.16.50.251 CiscoFirePOWER","36575053","12 08 2024 15:11:23 172.16.50.251 <SLOG:INFO> Dec  8 15:11:23 firepower SFIMS: [119:8:3] http_inspect: MULTI_SLASH ENCODING [Impact: Currently Not Vulnerable] From ""FTD-01"" at Sun Dec  8 15:11:22 2024 UTC [Classification: Not Suspicious Traffic] [Priority: 3] {tcp} 172.29.56.181:53832 (unknown)->146.75.122.172:80 (unknown)",1733663483209,1733663483209,,,,,"TCP",53832,80,,,,,,,,
"HTTP","http_inspect: multi_slash encoding","currently not vulnerable",,,,,,,,"not suspicious traffic",,,,,,,,,,,,,,,,,,"HTTP",,,,,,,"Suspicious","Suspicious Activity",42,"Outbound","3","8",,"PreProc: 119:8 MULTI_SLASH ENCODING","http_inspect: multi_slash encoding",,,"172.29.56.181","146.75.122.172",,,,,"172.29.56.181","146.75.122.172",,,,,,,,,,"ftd-01",,,"Firewalls","Global Entity","Internal","External",,"Germany, Hessen, Frankfurt Am Main",,"Germany",,"Hessen","12/08/2024, 5:11:02 pm",1,"Firewalls","Syslog - Cisco FirePOWER","172.16.50.251","172.16.50.251 CiscoFirePOWER","36572808","12 08 2024 15:11:02 172.16.50.251 <SLOG:INFO> Dec  8 15:11:02 firepower SFIMS: [119:8:3] http_inspect: MULTI_SLASH ENCODING [Impact: Currently Not Vulnerable] From ""FTD-01"" at Sun Dec  8 15:11:01 2024 UTC [Classification: Not Suspicious Traffic] [Priority: 3] {tcp} 172.29.56.181:53791 (unknown)->146.75.122.172:80 (unknown)",1733663462209,1733663462209,,,,,"TCP",53791,80,,,,,,,,
"HTTP","http_inspect: multi_slash encoding","currently not vulnerable",,,,,,,,"not suspicious traffic",,,,,,,,,,,,,,,,,,"HTTP",,,,,,,"Suspicious","Suspicious Activity",42,"Outbound","3","8",,"PreProc: 119:8 MULTI_SLASH ENCODING","http_inspect: multi_slash encoding",,,"172.29.56.181","146.75.122.172",,,,,"172.29.56.181","146.75.122.172",,,,,,,,,,"ftd-01",,,"Firewalls","Global Entity","Internal","External",,"Germany, Hessen, Frankfurt Am Main",,"Germany",,"Hessen","12/08/2024, 5:10:25 pm",1,"Firewalls","Syslog - Cisco FirePOWER","172.16.50.251","172.16.50.251 CiscoFirePOWER","36568734","12 08 2024 15:10:25 172.16.50.251 <SLOG:INFO> Dec  8 15:10:25 firepower SFIMS: [119:8:3] http_inspect: MULTI_SLASH ENCODING [Impact: Currently Not Vulnerable] From ""FTD-01"" at Sun Dec  8 15:10:24 2024 UTC [Classification: Not Suspicious Traffic] [Priority: 3] {tcp} 172.29.56.181:53714 (unknown)->146.75.122.172:80 (unknown)",1733663425209,1733663425209,,,,,"TCP",53714,80,,,,,,,,
"HTTP","http_inspect: multi_slash encoding","currently not vulnerable",,,,,,,,"not suspicious traffic",,,,,,,,,,,,,,,,,,"HTTP",,,,,,,"Suspicious","Suspicious Activity",42,"Outbound","3","8",,"PreProc: 119:8 MULTI_SLASH ENCODING","http_inspect: multi_slash encoding",,,"172.29.56.181","146.75.122.172",,,,,"172.29.56.181","146.75.122.172",,,,,,,,,,"ftd-01",,,"Firewalls","Global Entity","Internal","External",,"Germany, Hessen, Frankfurt Am Main",,"Germany",,"Hessen","12/08/2024, 5:10:19 pm",1,"Firewalls","Syslog - Cisco FirePOWER","172.16.50.251","172.16.50.251 CiscoFirePOWER","36568026","12 08 2024 15:10:19 172.16.50.251 <SLOG:INFO> Dec  8 15:10:19 firepower SFIMS: [119:8:3] http_inspect: MULTI_SLASH ENCODING [Impact: Currently Not Vulnerable] From ""FTD-01"" at Sun Dec  8 15:10:18 2024 UTC [Classification: Not Suspicious Traffic] [Priority: 3] {tcp} 172.29.56.181:53704 (unknown)->146.75.122.172:80 (unknown)",1733663419210,1733663419210,,,,,"TCP",53704,80,,,,,,,,
"HTTP","http_inspect: multi_slash encoding","unknown",,,,,,,,"not suspicious traffic",,,,,,,,,,,,,,,,,,"HTTP",,,,,,,"Suspicious","Suspicious Activity",42,"Outbound","3","8",,"PreProc: 119:8 MULTI_SLASH ENCODING","http_inspect: multi_slash encoding",,,"172.29.70.93","146.75.122.172",,,,,"172.29.70.93","146.75.122.172",,,,,,,,,,"ftd-01",,,"Firewalls","Global Entity","Internal","External",,"Germany, Hessen, Frankfurt Am Main",,"Germany",,"Hessen","12/08/2024, 5:10:02 pm",1,"Firewalls","Syslog - Cisco FirePOWER","172.16.50.251","172.16.50.251 CiscoFirePOWER","36566070","12 08 2024 15:10:02 172.16.50.251 <SLOG:INFO> Dec  8 15:10:02 firepower SFIMS: [119:8:3] http_inspect: MULTI_SLASH ENCODING [Impact: Unknown] From ""FTD-01"" at Sun Dec  8 15:10:00 2024 UTC [Classification: Not Suspicious Traffic] [Priority: 3] {tcp} 172.29.70.93:55461 (unknown)->146.75.122.172:80 (unknown)",1733663402210,1733663402210,,,,,"TCP",55461,80,,,,,,,,
"HTTP","http_inspect: multi_slash encoding","currently not vulnerable",,,,,,,,"not suspicious traffic",,,,,,,,,,,,,,,,,,"HTTP",,,,,,,"Suspicious","Suspicious Activity",42,"Outbound","3","8",,"PreProc: 119:8 MULTI_SLASH ENCODING","http_inspect: multi_slash encoding",,,"172.29.56.181","2.19.126.142",,,,,"172.29.56.181","2.19.126.142",,,,,,,,,,"ftd-01",,,"Firewalls","Global Entity","Internal","External",,"Germany, Hessen, Frankfurt Am Main",,"Germany",,"Hessen","12/08/2024, 5:07:14 pm",1,"Firewalls","Syslog - Cisco FirePOWER","172.16.50.251","172.16.50.251 CiscoFirePOWER","36546580","12 08 2024 15:07:14 172.16.50.251 <SLOG:INFO> Dec  8 15:07:14 firepower SFIMS: [119:8:3] http_inspect: MULTI_SLASH ENCODING [Impact: Currently Not Vulnerable] From ""FTD-01"" at Sun Dec  8 15:07:13 2024 UTC [Classification: Not Suspicious Traffic] [Priority: 3] {tcp} 172.29.56.181:53498 (unknown)->2.19.126.142:80 (unknown)",1733663234199,1733663234199,,,,,"TCP",53498,80,,,,,,,,
"HTTP","http_inspect: multi_slash encoding","currently not vulnerable",,,,,,,,"not suspicious traffic",,,,,,,,,,,,,,,,,,"HTTP",,,,,,,"Suspicious","Suspicious Activity",42,"Outbound","3","8",,"PreProc: 119:8 MULTI_SLASH ENCODING","http_inspect: multi_slash encoding",,,"172.29.56.181","2.19.126.135",,,,,"172.29.56.181","2.19.126.135",,,,,,,,,,"ftd-01",,,"Firewalls","Global Entity","Internal","External",,"Germany, Hessen, Frankfurt Am Main",,"Germany",,"Hessen","12/08/2024, 5:07:14 pm",1,"Firewalls","Syslog - Cisco FirePOWER","172.16.50.251","172.16.50.251 CiscoFirePOWER","36546572","12 08 2024 15:07:14 172.16.50.251 <SLOG:INFO> Dec  8 15:07:14 firepower SFIMS: [119:8:3] http_inspect: MULTI_SLASH ENCODING [Impact: Currently Not Vulnerable] From ""FTD-01"" at Sun Dec  8 15:07:12 2024 UTC [Classification: Not Suspicious Traffic] [Priority: 3] {tcp} 172.29.56.181:53494 (unknown)->2.19.126.135:80 (unknown)",1733663234199,1733663234199,,,,,"TCP",53494,80,,,,,,,,
"HTTP","http_inspect: multi_slash encoding","currently not vulnerable",,,,,,,,"not suspicious traffic",,,,,,,,,,,,,,,,,,"HTTP",,,,,,,"Suspicious","Suspicious Activity",42,"Outbound","3","8",,"PreProc: 119:8 MULTI_SLASH ENCODING","http_inspect: multi_slash encoding",,,"172.29.56.181","2.19.126.142",,,,,"172.29.56.181","2.19.126.142",,,,,,,,,,"ftd-01",,,"Firewalls","Global Entity","Internal","External",,"Germany, Hessen, Frankfurt Am Main",,"Germany",,"Hessen","12/08/2024, 5:07:04 pm",1,"Firewalls","Syslog - Cisco FirePOWER","172.16.50.251","172.16.50.251 CiscoFirePOWER","36545446","12 08 2024 15:07:04 172.16.50.251 <SLOG:INFO> Dec  8 15:07:04 firepower SFIMS: [119:8:3] http_inspect: MULTI_SLASH ENCODING [Impact: Currently Not Vulnerable] From ""FTD-01"" at Sun Dec  8 15:07:03 2024 UTC [Classification: Not Suspicious Traffic] [Priority: 3] {tcp} 172.29.56.181:53463 (unknown)->2.19.126.142:80 (unknown)",1733663224213,1733663224213,,,,,"TCP",53463,80,,,,,,,,
"HTTP","http_inspect: multi_slash encoding","currently not vulnerable",,,,,,,,"not suspicious traffic",,,,,,,,,,,,,,,,,,"HTTP",,,,,,,"Suspicious","Suspicious Activity",42,"Outbound","3","8",,"PreProc: 119:8 MULTI_SLASH ENCODING","http_inspect: multi_slash encoding",,,"172.29.56.181","2.19.126.142",,,,,"172.29.56.181","2.19.126.142",,,,,,,,,,"ftd-01",,,"Firewalls","Global Entity","Internal","External",,"Germany, Hessen, Frankfurt Am Main",,"Germany",,"Hessen","12/08/2024, 5:06:55 pm",1,"Firewalls","Syslog - Cisco FirePOWER","172.16.50.251","172.16.50.251 CiscoFirePOWER","36544474","12 08 2024 15:06:55 172.16.50.251 <SLOG:INFO> Dec  8 15:06:55 firepower SFIMS: [119:8:3] http_inspect: MULTI_SLASH ENCODING [Impact: Currently Not Vulnerable] From ""FTD-01"" at Sun Dec  8 15:06:54 2024 UTC [Classification: Not Suspicious Traffic] [Priority: 3] {tcp} 172.29.56.181:53441 (unknown)->2.19.126.142:80 (unknown)",1733663215213,1733663215213,,,,,"TCP",53441,80,,,,,,,,
"HTTP","http_inspect: multi_slash encoding","currently not vulnerable",,,,,,,,"not suspicious traffic",,,,,,,,,,,,,,,,,,"HTTP",,,,,,,"Suspicious","Suspicious Activity",42,"Outbound","3","8",,"PreProc: 119:8 MULTI_SLASH ENCODING","http_inspect: multi_slash encoding",,,"172.29.56.181","2.19.126.135",,,,,"172.29.56.181","2.19.126.135",,,,,,,,,,"ftd-01",,,"Firewalls","Global Entity","Internal","External",,"Germany, Hessen, Frankfurt Am Main",,"Germany",,"Hessen","12/08/2024, 5:06:10 pm",1,"Firewalls","Syslog - Cisco FirePOWER","172.16.50.251","172.16.50.251 CiscoFirePOWER","36539363","12 08 2024 15:06:10 172.16.50.251 <SLOG:INFO> Dec  8 15:06:10 firepower SFIMS: [119:8:3] http_inspect: MULTI_SLASH ENCODING [Impact: Currently Not Vulnerable] From ""FTD-01"" at Sun Dec  8 15:06:08 2024 UTC [Classification: Not Suspicious Traffic] [Priority: 3] {tcp} 172.29.56.181:53344 (unknown)->2.19.126.135:80 (unknown)",1733663170213,1733663170213,,,,,"TCP",53344,80,,,,,,,,
"HTTP","http_inspect: multi_slash encoding","currently not vulnerable",,,,,,,,"not suspicious traffic",,,,,,,,,,,,,,,,,,"HTTP",,,,,,,"Suspicious","Suspicious Activity",42,"Outbound","3","8",,"PreProc: 119:8 MULTI_SLASH ENCODING","http_inspect: multi_slash encoding",,,"172.29.56.181","2.19.126.135",,,,,"172.29.56.181","2.19.126.135",,,,,,,,,,"ftd-01",,,"Firewalls","Global Entity","Internal","External",,"Germany, Hessen, Frankfurt Am Main",,"Germany",,"Hessen","12/08/2024, 5:06:05 pm",1,"Firewalls","Syslog - Cisco FirePOWER","172.16.50.251","172.16.50.251 CiscoFirePOWER","36538751","12 08 2024 15:06:05 172.16.50.251 <SLOG:INFO> Dec  8 15:06:05 firepower SFIMS: [119:8:3] http_inspect: MULTI_SLASH ENCODING [Impact: Currently Not Vulnerable] From ""FTD-01"" at Sun Dec  8 15:06:03 2024 UTC [Classification: Not Suspicious Traffic] [Priority: 3] {tcp} 172.29.56.181:53332 (unknown)->2.19.126.135:80 (unknown)",1733663165741,1733663165741,,,,,"TCP",53332,80,,,,,,,,
"HTTP","http_inspect: multi_slash encoding","unknown",,,,,,,,"not suspicious traffic",,,,,,,,,,,,,,,,,,"HTTP",,,,,,,"Suspicious","Suspicious Activity",42,"Outbound","3","8",,"PreProc: 119:8 MULTI_SLASH ENCODING","http_inspect: multi_slash encoding",,,"172.29.66.61","151.101.123.52",,,,,"172.29.66.61","151.101.123.52",,,,,,,,,,"ftd-01",,,"Firewalls","Global Entity","Internal","External",,"France, 9 Boulevard du Palais, 75001 Paris, France, Paris",,"France",,"9 Boulevard du Palais, 75001 Paris, France","12/08/2024, 5:05:39 pm",1,"Firewalls","Syslog - Cisco FirePOWER","172.16.50.251","172.16.50.251 CiscoFirePOWER","36535545","12 08 2024 15:05:39 172.16.50.251 <SLOG:INFO> Dec  8 15:05:39 firepower SFIMS: [119:8:3] http_inspect: MULTI_SLASH ENCODING [Impact: Unknown] From ""FTD-01"" at Sun Dec  8 15:05:38 2024 UTC [Classification: Not Suspicious Traffic] [Priority: 3] {tcp} 172.29.66.61:61910 (unknown)->151.101.123.52:80 (unknown)",1733663139741,1733663139741,,,,,"TCP",61910,80,,,,,,,,
"HTTP","http_inspect: multi_slash encoding","unknown",,,,,,,,"not suspicious traffic",,,,,,,,,,,,,,,,,,"HTTP",,,,,,,"Suspicious","Suspicious Activity",42,"Outbound","3","8",,"PreProc: 119:8 MULTI_SLASH ENCODING","http_inspect: multi_slash encoding",,,"172.29.70.157","2.19.126.135",,,,,"172.29.70.157","2.19.126.135",,,,,,,,,,"ftd-01",,,"Firewalls","Global Entity","Internal","External",,"Germany, Hessen, Frankfurt Am Main",,"Germany",,"Hessen","12/08/2024, 5:05:39 pm",1,"Firewalls","Syslog - Cisco FirePOWER","172.16.50.251","172.16.50.251 CiscoFirePOWER","36535546","12 08 2024 15:05:39 172.16.50.251 <SLOG:INFO> Dec  8 15:05:39 firepower SFIMS: [119:8:3] http_inspect: MULTI_SLASH ENCODING [Impact: Unknown] From ""FTD-01"" at Sun Dec  8 15:05:38 2024 UTC [Classification: Not Suspicious Traffic] [Priority: 3] {tcp} 172.29.70.157:50102 (unknown)->2.19.126.135:80 (unknown)",1733663139741,1733663139741,,,,,"TCP",50102,80,,,,,,,,
"HTTP","http_inspect: multi_slash encoding","currently not vulnerable",,,,,,,,"not suspicious traffic",,,,,,,,,,,,,,,,,,"HTTP",,,,,,,"Suspicious","Suspicious Activity",42,"Outbound","3","8",,"PreProc: 119:8 MULTI_SLASH ENCODING","http_inspect: multi_slash encoding",,,"172.29.56.181","151.101.122.172",,,,,"172.29.56.181","151.101.122.172",,,,,,,,,,"ftd-01",,,"Firewalls","Global Entity","Internal","External",,"France, 9 Boulevard du Palais, 75001 Paris, France, Paris",,"France",,"9 Boulevard du Palais, 75001 Paris, France","12/08/2024, 5:03:22 pm",1,"Firewalls","Syslog - Cisco FirePOWER","172.16.50.251","172.16.50.251 CiscoFirePOWER","36519567","12 08 2024 15:03:22 172.16.50.251 <SLOG:INFO> Dec  8 15:03:22 firepower SFIMS: [119:8:3] http_inspect: MULTI_SLASH ENCODING [Impact: Currently Not Vulnerable] From ""FTD-01"" at Sun Dec  8 15:03:21 2024 UTC [Classification: Not Suspicious Traffic] [Priority: 3] {tcp} 172.29.56.181:53145 (unknown)->151.101.122.172:80 (unknown)",1733663002213,1733663002213,,,,,"TCP",53145,80,,,,,,,,
"HTTP","http_inspect: multi_slash encoding","currently not vulnerable",,,,,,,,"not suspicious traffic",,,,,,,,,,,,,,,,,,"HTTP",,,,,,,"Suspicious","Suspicious Activity",42,"Outbound","3","8",,"PreProc: 119:8 MULTI_SLASH ENCODING","http_inspect: multi_slash encoding",,,"172.29.56.181","151.101.122.172",,,,,"172.29.56.181","151.101.122.172",,,,,,,,,,"ftd-01",,,"Firewalls","Global Entity","Internal","External",,"France, 9 Boulevard du Palais, 75001 Paris, France, Paris",,"France",,"9 Boulevard du Palais, 75001 Paris, France","12/08/2024, 5:03:00 pm",1,"Firewalls","Syslog - Cisco FirePOWER","172.16.50.251","172.16.50.251 CiscoFirePOWER","36517278","12 08 2024 15:03:00 172.16.50.251 <SLOG:INFO> Dec  8 15:03:00 firepower SFIMS: [119:8:3] http_inspect: MULTI_SLASH ENCODING [Impact: Currently Not Vulnerable] From ""FTD-01"" at Sun Dec  8 15:03:00 2024 UTC [Classification: Not Suspicious Traffic] [Priority: 3] {tcp} 172.29.56.181:53112 (unknown)->151.101.122.172:80 (unknown)",1733662980213,1733662980213,,,,,"TCP",53112,80,,,,,,,,
"HTTP","http_inspect: multi_slash encoding","currently not vulnerable",,,,,,,,"not suspicious traffic",,,,,,,,,,,,,,,,,,"HTTP",,,,,,,"Suspicious","Suspicious Activity",42,"Outbound","3","8",,"PreProc: 119:8 MULTI_SLASH ENCODING","http_inspect: multi_slash encoding",,,"172.29.56.181","151.101.122.172",,,,,"172.29.56.181","151.101.122.172",,,,,,,,,,"ftd-01",,,"Firewalls","Global Entity","Internal","External",,"France, 9 Boulevard du Palais, 75001 Paris, France, Paris",,"France",,"9 Boulevard du Palais, 75001 Paris, France","12/08/2024, 5:02:57 pm",1,"Firewalls","Syslog - Cisco FirePOWER","172.16.50.251","172.16.50.251 CiscoFirePOWER","36516911","12 08 2024 15:02:57 172.16.50.251 <SLOG:INFO> Dec  8 15:02:57 firepower SFIMS: [119:8:3] http_inspect: MULTI_SLASH ENCODING [Impact: Currently Not Vulnerable] From ""FTD-01"" at Sun Dec  8 15:02:55 2024 UTC [Classification: Not Suspicious Traffic] [Priority: 3] {tcp} 172.29.56.181:53103 (unknown)->151.101.122.172:80 (unknown)",1733662977213,1733662977213,,,,,"TCP",53103,80,,,,,,,,
"HTTP","http_inspect: multi_slash encoding","unknown",,,,,,,,"not suspicious traffic",,,,,,,,,,,,,,,,,,"HTTP",,,,,,,"Suspicious","Suspicious Activity",42,"Outbound","3","8",,"PreProc: 119:8 MULTI_SLASH ENCODING","http_inspect: multi_slash encoding",,,"172.29.70.242","151.101.122.172",,,,,"172.29.70.242","151.101.122.172",,,,,,,,,,"ftd-01",,,"Firewalls","Global Entity","Internal","External",,"France, 9 Boulevard du Palais, 75001 Paris, France, Paris",,"France",,"9 Boulevard du Palais, 75001 Paris, France","12/08/2024, 4:59:35 pm",1,"Firewalls","Syslog - Cisco FirePOWER","172.16.50.251","172.16.50.251 CiscoFirePOWER","36491510","12 08 2024 14:59:35 172.16.50.251 <SLOG:INFO> Dec  8 14:59:35 firepower SFIMS: [119:8:3] http_inspect: MULTI_SLASH ENCODING [Impact: Unknown] From ""FTD-01"" at Sun Dec  8 14:59:34 2024 UTC [Classification: Not Suspicious Traffic] [Priority: 3] {tcp} 172.29.70.242:63993 (unknown)->151.101.122.172:80 (unknown)",1733662775198,1733662775198,,,,,"TCP",63993,80,,,,,,,,
"HTTP","http_inspect: multi_slash encoding","unknown",,,,,,,,"not suspicious traffic",,,,,,,,,,,,,,,,,,"HTTP",,,,,,,"Suspicious","Suspicious Activity",42,"Outbound","3","8",,"PreProc: 119:8 MULTI_SLASH ENCODING","http_inspect: multi_slash encoding",,,"172.29.70.118","151.101.122.172",,,,,"172.29.70.118","151.101.122.172",,,,,,,,,,"ftd-01",,,"Firewalls","Global Entity","Internal","External",,"France, 9 Boulevard du Palais, 75001 Paris, France, Paris",,"France",,"9 Boulevard du Palais, 75001 Paris, France","12/08/2024, 4:57:23 pm",1,"Firewalls","Syslog - Cisco FirePOWER","172.16.50.251","172.16.50.251 CiscoFirePOWER","36473253","12 08 2024 14:57:23 172.16.50.251 <SLOG:INFO> Dec  8 14:57:23 firepower SFIMS: [119:8:3] http_inspect: MULTI_SLASH ENCODING [Impact: Unknown] From ""FTD-01"" at Sun Dec  8 14:57:21 2024 UTC [Classification: Not Suspicious Traffic] [Priority: 3] {tcp} 172.29.70.118:52678 (unknown)->151.101.122.172:80 (unknown)",1733662643217,1733662643217,,,,,"TCP",52678,80,,,,,,,,
"HTTP","http_inspect: multi_slash encoding","unknown",,,,,,,,"not suspicious traffic",,,,,,,,,,,,,,,,,,"HTTP",,,,,,,"Suspicious","Suspicious Activity",42,"Outbound","3","8",,"PreProc: 119:8 MULTI_SLASH ENCODING","http_inspect: multi_slash encoding",,,"172.29.70.118","151.101.122.172",,,,,"172.29.70.118","151.101.122.172",,,,,,,,,,"ftd-01",,,"Firewalls","Global Entity","Internal","External",,"France, 9 Boulevard du Palais, 75001 Paris, France, Paris",,"France",,"9 Boulevard du Palais, 75001 Paris, France","12/08/2024, 4:57:23 pm",1,"Firewalls","Syslog - Cisco FirePOWER","172.16.50.251","172.16.50.251 CiscoFirePOWER","36473254","12 08 2024 14:57:23 172.16.50.251 <SLOG:INFO> Dec  8 14:57:23 firepower SFIMS: [119:8:3] http_inspect: MULTI_SLASH ENCODING [Impact: Unknown] From ""FTD-01"" at Sun Dec  8 14:57:21 2024 UTC [Classification: Not Suspicious Traffic] [Priority: 3] {tcp} 172.29.70.118:52625 (unknown)->151.101.122.172:80 (unknown)",1733662643217,1733662643217,,,,,"TCP",52625,80,,,,,,,,
"HTTP","http_inspect: multi_slash encoding","unknown",,,,,,,,"not suspicious traffic",,,,,,,,,,,,,,,,,,"HTTP",,,,,,,"Suspicious","Suspicious Activity",42,"Outbound","3","8",,"PreProc: 119:8 MULTI_SLASH ENCODING","http_inspect: multi_slash encoding",,,"172.29.70.118","151.101.122.172",,,,,"172.29.70.118","151.101.122.172",,,,,,,,,,"ftd-01",,,"Firewalls","Global Entity","Internal","External",,"France, 9 Boulevard du Palais, 75001 Paris, France, Paris",,"France",,"9 Boulevard du Palais, 75001 Paris, France","12/08/2024, 4:57:23 pm",1,"Firewalls","Syslog - Cisco FirePOWER","172.16.50.251","172.16.50.251 CiscoFirePOWER","36473252","12 08 2024 14:57:23 172.16.50.251 <SLOG:INFO> Dec  8 14:57:23 firepower SFIMS: [119:8:3] http_inspect: MULTI_SLASH ENCODING [Impact: Unknown] From ""FTD-01"" at Sun Dec  8 14:57:21 2024 UTC [Classification: Not Suspicious Traffic] [Priority: 3] {tcp} 172.29.70.118:52680 (unknown)->151.101.122.172:80 (unknown)",1733662643217,1733662643217,,,,,"TCP",52680,80,,,,,,,,
